id,price,beds,baths,garage,stories,house_type,lot_sqft,sqft,year_built,address,postal_code,state,city,tags,sold_price,sold_date,type,lat,lon,county,baseball,basement,basketball,basketball_court,beach,beautiful_backyard,big_bathroom,big_lot,big_yard,carport,cathedral_ceiling,central_air,central_heat,city_view,clubhouse,coffer_ceiling,community_boat_facilities,community_clubhouse,community_elevator,community_golf,community_gym,community_horse_facilities,community_outdoor_space,community_park,community_security_features,community_swimming_pool,community_tennis_court,conversation_pit,corner_lot,courtyard_entry,courtyard_style,cul_de_sac,den_or_office,detached_guest_house,dining_room,disability_features,dishwasher,dual_master_bedroom,efficient,elevator,energy_efficient,ensuite,equestrian,exposed_brick,family_room,farm,fenced_yard,fireplace,first_floor_master_bedroom,fixer_upper,floor_plan,forced_air,front_porch,fruit_trees,furniture,game_room,garage_1_or_more,garage_2_or_more,garage_3_or_more,gated_community,golf_course,golf_course_lot_or_frontage,golf_course_view,gourmet_kitchen,granite_kitchen,greenbelt,greenhouse,groundscare,guest_house,guest_parking,handicap_access,hardwood_floors,hidden_room,high_ceiling,hill_or_mountain_view,hoa,hollywood_sign_view,horse_facilities,horse_property,horse_stables,in_law_unit,indoor_basketball_court,investment_opportunity,jack_and_jill_bathroom,kitchen_island,kosher_diner,lake,lake_view,large_kitchen,large_porch,laundry_room,lease_option,library,low_hoa,maintenance,marina,master_bathroom,master_bedroom,master_suite,media_room,medicalcare,modern_kitchen,mountain_view,new_construction,new_roof,no_hoa,ocean_view,open_floor_plan,open_house,open_kitchen,outbuilding,outdoor_kitchen,park,pets_allowed,playground,pond,private_backyard,private_bathroom,private_courtyard,private_parking,ranch,recording_studio,recreation_facilities,rental_property,river_view,runway,rv_or_boat_parking,rv_parking,security,senior_community,shopping,single_story,smart_homes,soccer,solar_panels,solar_system,spa_or_hot_tub,swimming_pool,tennis,tennis_court,theater_room,trails,two_kitchen,two_master_suites,two_or_more_stories,updated_kitchen,vaulted_ceiling,view,views,volleyball,washer_dryer,water_view,waterfront,white_kitchen,wine_cellar,wooded_land,wrap_around_porch
2681523432,4480000,4.0,5.0,,2.0,single_family,8999.0,3410.0,1946.0,12427 W Sunset Blvd,90049,CA,Los Angeles,"['central_air', 'central_heat', 'den_or_office', 'family_room', 'fireplace', 'game_room', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'swimming_pool', 'basement', 'two_or_more_stories', 'modern_kitchen', 'open_kitchen', 'guest_house', 'ensuite', 'new_roof']",2728000.0,2022-06-14,mls,34.058064,-118.481655,Los Angeles,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1431594678,3995000,5.0,7.0,,2.0,single_family,11857.0,4100.0,1951.0,6349 W 78th St,90045,CA,Los Angeles,"['central_air', 'central_heat', 'community_outdoor_space', 'dining_room', 'dishwasher', 'hardwood_floors', 'laundry_room', 'spa_or_hot_tub', 'view', 'washer_dryer', 'swimming_pool', 'two_or_more_stories', 'high_ceiling', 'open_floor_plan', 'floor_plan', 'ensuite', 'park', 'shopping']",2125000.0,2017-09-14,mls,33.971306,-118.397921,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
2267633354,1998000,5.0,4.0,,2.0,single_family,5953.0,2607.0,1939.0,3573 Greenfield Ave,90034,CA,Los Angeles,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'hill_or_mountain_view', 'laundry_room', 'view', 'two_or_more_stories', 'garage_1_or_more', 'high_ceiling', 'cathedral_ceiling', 'master_suite', 'front_porch', 'library', 'ensuite', 'groundscare']",488500.0,1999-09-16,mls,34.019258,-118.417126,Los Angeles,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1609470097,1149000,4.0,3.0,2.0,2.0,single_family,16862.0,2846.0,1963.0,11562 Andasol Ave,91344,CA,Granada Hills,"['central_air', 'central_heat', 'community_outdoor_space', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'game_room', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'spa_or_hot_tub', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'floor_plan', 'ensuite', 'farm', 'ranch', 'clubhouse', 'groundscare', 'shopping']",265000.0,1987-06-26,mls,34.281247,-118.512298,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2613635034,1450000,3.0,3.0,2.0,1.0,single_family,7828.0,1833.0,1941.0,5500 Carpenter Ave,91607,CA,Valley Village,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'dining_room', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'spa_or_hot_tub', 'view', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'vaulted_ceiling', 'ensuite', 'park', 'shopping']",716000.0,2013-08-23,mls,34.170495,-118.390717,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2223650095,879000,3.0,2.0,2.0,1.0,single_family,8114.0,1677.0,1954.0,13305 Chase St,91331,CA,Arleta,"['central_air', 'cul_de_sac', 'fireplace', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'private_backyard', 'master_bedroom', 'open_floor_plan', 'floor_plan', 'ensuite', 'water_view', 'new_roof', 'shopping']",600000.0,2022-04-01,mls,34.236108,-118.423062,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2208304751,3799999,6.0,7.0,2.0,2.0,single_family,6813.0,3645.0,2021.0,15015 Otsego St,91403,CA,Sherman Oaks,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'spa_or_hot_tub', 'view', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'big_yard', 'big_bathroom', 'open_floor_plan', 'floor_plan', 'water_view', 'smart_homes']",3300000.0,2021-12-10,mls,34.16329,-118.460164,Los Angeles,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2470325963,1399000,5.0,4.0,,1.0,single_family,5441.0,1998.0,1923.0,4234 2nd Ave,90008,CA,Los Angeles,"['central_air', 'city_view', 'fireplace', 'laundry_room', 'recreation_facilities', 'view', 'single_story', 'gourmet_kitchen']",780000.0,2021-06-04,mls,34.006296,-118.31896,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1580727905,1200000,3.0,2.0,2.0,1.0,single_family,7497.0,1569.0,1937.0,3721 Collis Ave,90032,CA,Los Angeles,"['central_air', 'central_heat', 'fireplace', 'hardwood_floors', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'ensuite']",31000.0,1972-10-04,mls,34.088388,-118.184036,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1673110177,930000,3.0,2.0,2.0,2.0,single_family,4875.0,1346.0,1962.0,2821 Phelps Ave,90032,CA,Los Angeles,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'den_or_office', 'dining_room', 'hardwood_floors', 'hill_or_mountain_view', 'laundry_room', 'recreation_facilities', 'view', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'views', 'medicalcare']",650000.0,2023-03-21,mls,34.07895,-118.177368,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2615766713,2595000,4.0,5.0,3.0,3.0,single_family,3126.0,3219.0,2004.0,3808 Franklin Ave,90027,CA,Los Angeles,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'fireplace', 'hardwood_floors', 'hill_or_mountain_view', 'laundry_room', 'recreation_facilities', 'view', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'vaulted_ceiling', 'floor_plan', 'ensuite', 'views', 'shopping']",90000.0,2003-03-19,mls,34.101489,-118.275969,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
1355458982,3385000,4.0,3.0,,1.0,single_family,36155.0,2720.0,1951.0,23340 Collins St,91367,CA,Woodland Hills,"['central_air', 'central_heat', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'spa_or_hot_tub', 'swimming_pool', 'single_story', 'playground', 'groundscare']",3125000.0,2022-05-05,mls,34.173402,-118.635589,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653257579,1189000,4.0,3.0,2.0,2.0,single_family,11047.0,2362.0,1958.0,11961 Cameo Pl,91344,CA,Granada Hills,"['central_air', 'central_heat', 'cul_de_sac', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'hill_or_mountain_view', 'laundry_room', 'recreation_facilities', 'spa_or_hot_tub', 'view', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'basketball_court', 'jack_and_jill_bathroom', 'fruit_trees', 'master_suite', 'farm', 'ranch', 'smart_homes', 'clubhouse', 'basketball', 'shopping']",610000.0,2014-10-29,mls,34.286692,-118.507413,Los Angeles,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1909225966,1799900,4.0,6.0,3.0,2.0,single_family,11761.0,4721.0,2004.0,20163 Via Cellini,91326,CA,Northridge,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_tennis_court', 'corner_lot', 'dining_room', 'family_room', 'fireplace', 'laundry_room', 'recreation_facilities', 'spa_or_hot_tub', 'tennis_court', 'view', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'high_ceiling', 'mountain_view', 'views']",1455500.0,2004-09-10,mls,34.293539,-118.572952,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2217463949,829000,3.0,2.0,2.0,1.0,single_family,8388.0,1350.0,1954.0,13301 Chase St,91331,CA,Arleta,"['central_air', 'cul_de_sac', 'dishwasher', 'fireplace', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'open_kitchen', 'private_backyard', 'master_bedroom', 'ensuite', 'water_view', 'new_roof', 'shopping']",510000.0,2022-01-21,mls,34.236092,-118.422816,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2279197930,799999,3.0,2.0,2.0,,single_family,7562.0,1212.0,1954.0,6920 Lurline Ave,91306,CA,Winnetka,"['central_air', 'central_heat', 'dining_room', 'fireplace', 'laundry_room', 'view', 'garage_1_or_more', 'garage_2_or_more', 'private_backyard', 'floor_plan', 'park', 'shopping']",353000.0,2013-04-15,mls,34.196186,-118.582565,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2489312701,799000,3.0,2.0,2.0,1.0,single_family,7087.0,1621.0,1953.0,19606 Enadia Way,91335,CA,Reseda,"['central_air', 'central_heat', 'fireplace', 'hardwood_floors', 'laundry_room', 'view', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'large_kitchen', 'high_ceiling', 'cathedral_ceiling', 'shopping']",830000.0,2021-11-15,mls,34.199857,-118.560337,Los Angeles,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1564378306,1185000,3.0,2.0,2.0,1.0,single_family,11408.0,1807.0,1959.0,12038 Jeanette Pl,91344,CA,Granada Hills,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'disability_features', 'dishwasher', 'fireplace', 'hill_or_mountain_view', 'laundry_room', 'recreation_facilities', 'view', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'fruit_trees', 'mountain_view', 'views', 'groundscare']",680000.0,2006-02-22,mls,34.289816,-118.506063,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2310808837,825000,3.0,2.0,2.0,1.0,single_family,6779.0,1681.0,1957.0,6632 Baird Ave,91335,CA,Reseda,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'vaulted_ceiling', 'new_roof']",580000.0,2022-12-23,mls,34.191182,-118.53738,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2757011636,750000,3.0,1.0,2.0,1.0,single_family,4254.0,1008.0,1942.0,11039 Leolang Ave,91040,CA,Sunland,"['fireplace', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'water_view', 'groundscare']",549000.0,2020-06-30,mls,34.269902,-118.30644,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2781999261,850000,3.0,2.0,,1.0,single_family,5200.0,1406.0,1912.0,5151 Cimarron St,90062,CA,Los Angeles,"['city_view', 'fireplace', 'laundry_room', 'view', 'single_story', 'big_bathroom', 'open_floor_plan', 'floor_plan']",500000.0,2022-10-11,mls,33.995875,-118.316337,Los Angeles,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1878622404,1350000,3.0,3.0,2.0,2.0,single_family,5332.0,1695.0,1948.0,4216 W 59th Pl,90043,CA,Los Angeles,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'dining_room', 'hardwood_floors', 'laundry_room', 'view', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'solar_system', 'solar_panels', 'park', 'shopping']",1135000.0,2021-04-06,mls,33.985918,-118.34867,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1727277187,1995000,4.0,3.0,2.0,1.0,single_family,6869.0,1996.0,1947.0,3937 Redwood Ave,90066,CA,Culver City,"['central_air', 'central_heat', 'dining_room', 'hardwood_floors', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'floor_plan', 'big_lot', 'marina', 'beach']",1449000.0,2021-11-23,mls,33.993944,-118.443063,Los Angeles,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
